[HHM2010] 194.59274+26.76669         12.9728 26.7667
GMP 5037                             12.9532 26.8678
[HHM2010] 194.15736+26.94249         12.9438 26.9425
[HHM2010] 193.96582+27.08071         12.9311 27.0807
[HHM2010] 194.36600+26.83838         12.9577 26.8384
GMP 5123                             12.951 26.8836
[HHM2010] 194.44878+26.80758         12.9633 26.8076
[HHM2010] 193.99378+27.05707         12.9329 27.0571
GMP 1445                             13.041 26.8706
[HHM2010] 193.98249+27.06601         12.9322 27.066
[HHM2010] 194.03068+27.02764         12.9354 27.0276
[HHM2010] 193.95462+27.08969         12.9303 27.0897
[HHM2010] 194.51529+26.78630         12.9677 26.7863
[HHM2010] 194.62942+26.75794         12.9753 26.7579
GMP 1752                             13.0313 26.8114
[HHM2010] 194.43877+26.81050         12.9626 26.8105
[HHM2010] 194.07450+26.99557         12.9383 26.9956
[HHM2010] 193.93639+27.10545         12.9291 27.1054
[HHM2010] 193.79404+27.25679         12.9196 27.2568
[HHM2010] 193.96185+27.08243         12.9308 27.0824
GMP 373                              13.0776 27.3264
[HHM2010] 193.94913+27.09348         12.9299 27.0935
GMP 6491                             12.906 27.6244
LEDA 1807305                         12.9125 27.4111
[HHM2010] 194.23782+26.89553         12.9492 26.8955
GMP 6591                             12.9019 28.0019
2XMMi J125653.3+265411               12.9481 26.9033
GMP 6086                             12.9204 28.7308
GMP 6475                             12.9059 28.3453
[HHM2010] 194.55139+26.77472         12.9701 26.7747
GMP 1623                             13.0349 26.8297
GMP 6330                             12.9121 28.5522
[HHM2010] 194.03098+27.02522         12.9354 27.0252
GMP 6482                             12.9062 27.6128
GMP 45                               13.0903 27.7628
[HHM2010] 193.96939+27.07433         12.9313 27.0743
[HHM2010] 193.88613+27.15129         12.9257 27.1513
GMP 6590                             12.9021 27.9167
[HHM2010] 194.56729+26.77013         12.9712 26.7701
[HHM2010] 193.91752+27.12046         12.9278 27.1205
[HHM2010] 194.33621+26.84791         12.9557 26.8479
[HHM2010] 194.47306+26.79683         12.9649 26.7968
[HHM2010] 194.49284+26.79062         12.9662 26.7906
[HHM2010] 193.92218+27.11571         12.9281 27.1157
[HHM2010] 194.11683+26.96425         12.9411 26.9642
[HHM2010] 194.13856+26.95042         12.9426 26.9504
[HHM2010] 193.93771+27.10131         12.9292 27.1013
[HHM2010] 193.81359+27.22923         12.9209 27.2292
GMP 451                              13.074 27.2511
GMP 446                              13.0742 27.2547
[HHM2010] 194.17662+26.92721         12.9451 26.9272
GMP 2173                             13.0209 26.7633
[HHM2010] 194.24417+26.89029         12.9496 26.8903
[HHM2010] 193.93458+27.10336         12.929 27.1034
GMP 1214                             13.0496 29.0303
[HHM2010] 193.83910+27.19925         12.9226 27.1992
[HHM2010] 193.89158+27.14401         12.9261 27.144
[HHM2010] 193.83004+27.20930         12.922 27.2093
[HHM2010] 193.80257+27.24156         12.9202 27.2415
[HHM2010] 193.81937+27.22149         12.9213 27.2215
[HHM2010] 193.93797+27.09987         12.9292 27.0999
[HHM2010] 194.58727+26.76397         12.9725 26.764
GMP 5942                             12.9248 28.8067
GMP 6593                             12.9018 27.9975
GMP 1381                             13.0441 29.0757
[HHM2010] 193.86712+27.16752         12.9245 27.1675
[HHM2010] 194.49723+26.78725         12.9665 26.7872
[HHM2010] 194.09332+26.97743         12.9396 26.9774
GMP 2590                             13.0095 26.7317
[HHM2010] 194.03221+27.02066         12.9355 27.0206
[HHM2010] 194.16164+26.93396         12.9441 26.934
GMP 179                              13.0854 27.5269
2XMMi J125708.1+265207               12.9523 26.8687
[HHM2010] 194.20776+26.90753         12.9472 26.9075
[HHM2010] 194.36642+26.83264         12.9578 26.8326
[HHM2010] 194.21148+26.90544         12.9474 26.9054
GMP 660                              13.0664 27.1242
GMP 3600                             12.9882 26.7253
[HHM2010] 193.81535+27.22358         12.921 27.2236
GMP 9                                13.092 27.9519
[HHM2010] 193.79531+27.24728         12.9197 27.2473
[HHM2010] 194.21366+26.90379         12.9476 26.9038
GMP 6487                             12.9054 28.3389
GMP 2760                             13.0055 29.2364
[HHM2010] 194.59118+26.76111         12.9727 26.7611
[HHM2010] 194.21773+26.90133         12.9478 26.9013
GMP 475                              13.0734 27.2356
[HHM2010] 194.15988+26.93376         12.944 26.9337
[HHM2010] 194.36197+26.83336         12.9575 26.8333
GMP 26                               13.0913 27.8217
[HHM2010] 194.60520+26.75714         12.9737 26.7571
GMP 6459                             12.9072 27.5592
GMP 5418                             12.9403 28.9981
GMP 6469                             12.9062 28.3733
[HHM2010] 193.85044+27.18209         12.9234 27.1821
NGP9 F323-1034872                    12.905 27.6511
[HHM2010] 194.44048+26.80341         12.9627 26.8034
[HHM2010] 194.32229+26.84948         12.9548 26.8495
[HHM2010] 193.95255+27.08282         12.9302 27.0828
LEDA 1857187                         13.0332 29.1486
GMP 327                              13.0795 27.3569
[HHM2010] 194.28794+26.86467         12.9525 26.8647
[HHM2010] 194.18808+26.91607         12.9459 26.9161
[HHM2010] 194.07174+26.98903         12.9381 26.989
[HHM2010] 193.94289+27.09004         12.9295 27.09
[HHM2010] 194.28236+26.86644         12.9522 26.8664
GMP 312                              13.0803 27.3747
[HHM2010] 194.18064+26.91943         12.9454 26.9194
GMP 2186                             13.0207 26.7578
[HHM2010] 194.58634+26.75987         12.9724 26.7599
GMP 5937                             12.925 28.8158
[HHM2010] 194.62899+26.74999         12.9753 26.75
GMP 2722                             13.0061 26.7228
[HHM2010] 194.04550+27.00618         12.9364 27.0062
GMP 3382                             12.9919 29.2428
[HHM2010] 193.90105+27.12745         12.9267 27.1274
[HHM2010] 194.15581+26.93307         12.9437 26.9331
GMP 6394                             12.9095 28.4953
[HHM2010] 194.19352+26.91116         12.9462 26.9112
[HHM2010] 194.47335+26.79024         12.9649 26.7902
GMP 188                              13.0859 28.4417
[HHM2010] 194.58449+26.75934         12.9723 26.7593
[HHM2010] 194.26767+26.87217         12.9512 26.8722
[HHM2010] 194.59515+26.75677         12.973 26.7568
GMP 6234                             12.9167 27.2992
2MASX J13015780+2909129              13.0327 29.1536
[HHM2010] 194.57917+26.76024         12.9719 26.7602
2MASX J13042859+2843102              13.0746 28.7195
[HHM2010] 194.00451+27.03614         12.9336 27.0361
[HHM2010] 193.92710+27.10147         12.9285 27.1015
[HHM2010] 193.86762+27.15880         12.9245 27.1588
[HHM2010] 194.41542+26.80872         12.961 26.8087
GMP 873                              13.0591 27.0243
[HHM2010] 193.81735+27.21343         12.9212 27.2134
GMP 1210                             13.0497 29.0369
GMP 242                              13.0841 28.5033
[HHM2010] 194.37391+26.82391         12.9583 26.8239
GMP 6539                             12.9043 27.6728
SDSSCGB 57115.4                      12.9105 27.4452
[HHM2010] 194.29592+26.85702         12.9531 26.857
GMP 5936                             12.9251 28.8214
[HHM2010] 194.12202+26.95144         12.9415 26.9514
GMP 6270                             12.9141 28.6197
[HHM2010] 194.43359+26.80145         12.9622 26.8014
[HHM2010] 194.12351+26.95034         12.9416 26.9503
[HHM2010] 193.98720+27.04810         12.9325 27.0481
GMP 6514                             12.9053 27.6244
[HHM2010] 194.37665+26.82223         12.9584 26.8222
[HHM2010] 194.53687+26.76934         12.9691 26.7693
GMP 1833                             13.0298 26.7928
[HHM2010] 194.58722+26.75644         12.9725 26.7564
GMP 6038                             12.9216 28.7669
[HHM2010] 194.06201+26.99083         12.9375 26.9908
[HHM2010] 193.87430+27.14992         12.925 27.1499
GMP 6567                             12.9032 27.7328
[HHM2010] 194.40630+26.81047         12.9604 26.8105
[HHM2010] 193.84250+27.18292         12.9228 27.1829
GMP 5916                             12.9256 28.8294
[HHM2010] 194.27192+26.86706         12.9515 26.867
[HHM2010] 194.52056+26.77306         12.968 26.7731
GMP 28                               13.0914 28.1769
[HHM2010] 193.84395+27.18095         12.9229 27.1809
SDSSCGB 67807.3                      12.9887 26.7181
GMP 6540                             12.9037 28.2767
[HHM2010] 193.85763+27.16625         12.9238 27.1663
[HHM2010] 194.23830+26.88356         12.9492 26.8836
[HHM2010] 194.20798+26.89951         12.9472 26.8995
[HHM2010] 194.53424+26.76912         12.9689 26.7691
2XMM J125453.1+272008                12.9147 27.3355
[HHM2010] 194.16582+26.92287         12.9444 26.9229
GMP 63                               13.0897 27.6786
GMP 2813                             13.0046 26.7169
SDSSCGB 67807.2                      12.989 26.7171
[HHM2010] 194.11383+26.95432         12.9409 26.9543
[HHM2010] 194.10399+26.96067         12.9403 26.9607
[HHM2010] 193.81295+27.21434         12.9209 27.2143
GMP 1674                             13.0333 26.8092
LEDA 1786248                         12.9862 26.7204
GMP 5084                             12.9509 29.095
GMP 303                              13.0808 27.3756
[HHM2010] 194.18649+26.90994         12.9458 26.9099
GMP 1919                             13.0278 26.7808
GMP 6534                             12.9039 28.2903
GMP 3304                             12.9935 29.2483
[HHM2010] 193.82844+27.19567         12.9219 27.1957
[HHM2010] 193.93466+27.08946         12.929 27.0894
[HHM2010] 194.20205+26.90097         12.9468 26.901
GMP 4533                             12.9663 29.1836
GMP 6263                             12.9144 28.6319
GMP 927                              13.0586 28.9539
[HHM2010] 194.01679+27.02111         12.9345 27.0211
[HHM2010] 194.21704+26.89263         12.9478 26.8926
[HHM2010] 194.14164+26.93560         12.9428 26.9356
[HHM2010] 194.06225+26.98762         12.9375 26.9876
2XMMi J125724.0+264946               12.9567 26.8296
[HHM2010] 193.92729+27.09517         12.9285 27.0952
GMP 5592                             12.9355 28.9586
LEDA 1857243                         13.0343 29.1504
[HHM2010] 194.56763+26.75809         12.9712 26.7581
[HHM2010] 194.20325+26.89941         12.9469 26.8994
GMP 6605                             12.9011 27.9558
[HHM2010] 193.91862+27.10269         12.9279 27.1027
GMP 92                               13.0886 27.6217
[HHM2010] 194.29131+26.85498         12.9528 26.855
[HHM2010] 193.89334+27.12647         12.9262 27.1265
[HHM2010] 193.93818+27.08481         12.9292 27.0848
[HHM2010] 193.94353+27.07993         12.9296 27.0799
[HHM2010] 194.53492+26.76625         12.969 26.7662
GMP 6255                             12.9148 28.6419
[HHM2010] 194.20765+26.89649         12.9472 26.8965
SDSSCGB 67807.4                      12.989 26.7149
SDSSCGB 57115.3                      12.9102 27.4423
[HHM2010] 193.81190+27.21204         12.9208 27.212
GMP 6521                             12.9042 28.3167
GMP 6595                             12.9019 27.8156
[WKE96] PDS 889                      12.9841 29.2395
[HHM2010] 194.49536+26.77700         12.9664 26.777
GMP 4059                             12.9781 29.2267
[HHM2010] 193.91563+27.10387         12.9277 27.1039
[HHM2010] 194.35727+26.82518         12.9572 26.8252
[HHM2010] 194.48968+26.77811         12.966 26.7781
[HHM2010] 193.93433+27.08650         12.929 27.0865
GMP 430                              13.0749 27.2469
[HHM2010] 194.40879+26.80493         12.9606 26.8049
GMP 1123                             13.0515 26.9381
GMP 5082                             12.951 29.0986
GMP 2362                             13.0162 29.2258
GMP 6607                             12.9009 27.9972
[HHM2010] 194.19137+26.90374         12.9461 26.9037
[HHM2010] 194.21338+26.89167         12.9476 26.8917
[HHM2010] 194.16560+26.91828         12.9444 26.9183
GMP 190                              13.0851 27.4875
[HHM2010] 193.89135+27.12555         12.9261 27.1255
[HHM2010] 193.92192+27.09658         12.9281 27.0966
[HHM2010] 194.39406+26.80961         12.9596 26.8096
[HHM2010] 194.15467+26.92421         12.9436 26.9242
[HHM2010] 193.87488+27.14125         12.925 27.1412
[HHM2010] 194.57936+26.75251         12.972 26.7525
GMP 3492                             12.99 29.2494
GMP 6403                             12.91 27.4441
GMP 4070                             12.9778 29.2278
GMP 5067                             12.9514 29.1033
[HHM2010] 194.39306+26.80897         12.9595 26.809
[HHM2010] 194.10504+26.95389         12.9403 26.9539
[HHM2010] 194.54316+26.76086         12.9695 26.7609
[HHM2010] 194.31113+26.84230         12.9541 26.8423
GMP 1938                             13.027 26.7725
[HHM2010] 193.78640+27.23765         12.9191 27.2376
GMP 5127                             12.9499 29.0928
[HHM2010] 194.11063+26.94997         12.9407 26.95
[HHM2010] 193.80451+27.21575         12.9203 27.2157
[HHM2010] 193.88557+27.12855         12.9257 27.1286
GMP 1585                             13.0367 29.1406
[HHM2010] 193.92000+27.09584         12.928 27.0958
[HHM2010] 194.11889+26.94426         12.9413 26.9442
[HHM2010] 194.14940+26.92545         12.9433 26.9254
[HHM2010] 194.15755+26.92062         12.9438 26.9206
[HHM2010] 194.05700+26.98554         12.9371 26.9855
GMP 2700                             13.0066 26.7136
[HHM2010] 194.32496+26.83542         12.955 26.8354
[HHM2010] 193.93740+27.07973         12.9292 27.0797
GMP 932                              13.0576 26.9956
[HHM2010] 194.03781+26.99868         12.9359 26.9987
GMP 3566                             12.989 26.7108
[HHM2010] 193.81820+27.19824         12.9212 27.1982
GMP 6408                             12.9098 27.4434
[HHM2010] 194.60190+26.74492         12.9735 26.7449
[HHM2010] 193.80264+27.21581         12.9202 27.2158
GMP 6029                             12.9218 28.7819
GMP 6094                             12.9202 28.7553
[HHM2010] 193.85324+27.15962         12.9235 27.1596
GMP 137                              13.0875 28.4158
[HHM2010] 194.04657+26.99171         12.9364 26.9917
[HHM2010] 194.03643+26.99900         12.9358 26.999
[HHM2010] 194.07038+26.97484         12.938 26.9748
GMP 3646                             12.9876 26.7119
[HHM2010] 193.84841+27.16431         12.9232 27.1643
GMP 5399                             12.9409 29.0203
[HHM2010] 194.57436+26.75096         12.9716 26.751
GMP 734                              13.0638 27.0683
[HHM2010] 194.43045+26.79315         12.962 26.7931
[HHM2010] 193.99886+27.02704         12.9333 27.027
[HHM2010] 193.98652+27.03679         12.9324 27.0368
[HHM2010] 194.40358+26.80256         12.9602 26.8025
[HHM2010] 194.40612+26.80152         12.9604 26.8015
GMP 4844                             12.9579 29.1481
[HHM2010] 193.91663+27.09644         12.9278 27.0964
[HHM2010] 194.48666+26.77442         12.9658 26.7744
GMP 944                              13.057 26.9875
[HHM2010] 193.99472+27.02957         12.933 27.0296
GMP 2855                             13.0037 26.7083
GMP 2138                             13.0218 26.7492
[HHM2010] 194.00066+27.02470         12.9334 27.0247
GMP 1506                             13.0395 29.1258
[HHM2010] 194.23123+26.87739         12.9487 26.8774
[HHM2010] 194.58020+26.74854         12.972 26.7485
[HHM2010] 193.94256+27.07245         12.9295 27.0725
2XMM J125508.7+271359                12.9191 27.2331
GMP 277                              13.0827 28.5643
[HHM2010] 193.82102+27.19227         12.9214 27.1923
[HHM2010] 193.88493+27.12525         12.9257 27.1252
[HHM2010] 194.44791+26.78598         12.9632 26.786
[HHM2010] 193.88382+27.12613         12.9256 27.1262
GMP 3140                             12.997 26.7044
[HHM2010] 194.55442+26.75448         12.9703 26.7545
GMP 1390                             13.0429 26.8611
[HHM2010] 194.11225+26.94496         12.9408 26.9449
[HHM2010] 193.78784+27.23009         12.9192 27.2301
[HHM2010] 194.48133+26.77480         12.9654 26.7748
[HHM2010] 193.98108+27.03909         12.9321 27.0391
[HHM2010] 194.41240+26.79762         12.9608 26.7976
[HHM2010] 194.24138+26.87111         12.9494 26.8711
[HHM2010] 194.26691+26.85844         12.9511 26.8584
[HHM2010] 194.44815+26.78486         12.9632 26.7848
[HHM2010] 194.18936+26.89821         12.946 26.8982
2MASX J12541671+2736531              12.9046 27.6148
GMP 892                              13.0584 27.0003
[HHM2010] 194.47224+26.77675         12.9648 26.7767
[HHM2010] 194.00834+27.01579         12.9339 27.0158
GMP 6030                             12.9218 28.7875
[HHM2010] 194.10535+26.94716         12.9404 26.9472
[HHM2010] 194.01452+27.01073         12.9343 27.0107
GMP 110                              13.0879 27.5644
GMP 3094                             12.9985 26.7025
[HHM2010] 193.82300+27.18618         12.9215 27.1862
[HHM2010] 194.57839+26.74617         12.9719 26.7462
[HHM2010] 193.80345+27.20812         12.9202 27.2081
[HHM2010] 194.29133+26.84489         12.9528 26.8449
[HHM2010] 194.02359+27.00327         12.9349 27.0033
GMP 6495                             12.9052 28.3894
[HHM2010] 193.85782+27.14791         12.9239 27.1479
GMP 6416                             12.9085 28.5036
GMP 211                              13.0845 27.4497
GMP 6168                             12.9175 28.7142
GMP 6343                             12.9125 27.3633
GMP 1598                             13.0356 26.81
[HHM2010] 193.80595+27.20362         12.9204 27.2036
GMP 6468                             12.9062 28.4283
[HHM2010] 194.14645+26.91995         12.9431 26.92
[HHM2010] 194.02119+27.00386         12.9347 27.0039
GMP 6262                             12.9144 28.6522
[HHM2010] 194.27853+26.84971         12.9519 26.8497
[HHM2010] 193.80285+27.20696         12.9202 27.207
[HHM2010] 194.15921+26.91222         12.9439 26.9122
[HHM2010] 194.38111+26.80590         12.9587 26.8059
GMP 3767                             12.9847 29.2503
[HHM2010] 193.97240+27.04149         12.9315 27.0415
GMP 1676                             13.0339 29.1639
[HHM2010] 194.04599+26.98494         12.9364 26.9849
GMP 6502                             12.905 28.3839
[HHM2010] 194.45831+26.77813         12.9639 26.7781
[HHM2010] 194.54671+26.75226         12.9698 26.7523
[HHM2010] 194.60788+26.73756         12.9739 26.7376
[HHM2010] 194.15078+26.91649         12.9434 26.9165
GMP 6541                             12.9036 28.3222
[HHM2010] 194.39232+26.80076         12.9595 26.8007
[HHM2010] 193.88168+27.12138         12.9254 27.1214
GMP 684                              13.0656 27.0842
[HHM2010] 193.99372+27.02317         12.9329 27.0232
[HHM2010] 194.31323+26.83247         12.9542 26.8325
[HHM2010] 194.30718+26.83511         12.9538 26.8351
GMP 2870                             13.0033 29.2586
[HHM2010] 193.87852+27.12415         12.9252 27.1241
[HHM2010] 194.10508+26.94378         12.9403 26.9438
GMP 2291                             13.0179 26.7306
[HHM2010] 194.59603+26.73933         12.9731 26.7393
[HHM2010] 194.24346+26.86492         12.9496 26.8649
2MASX J13053177+2746093              13.0922 27.7693
GMP 5879                             12.9271 28.8725
[HHM2010] 193.88791+27.11457         12.9259 27.1146
[HHM2010] 194.00852+27.01111         12.9339 27.0111
[HHM2010] 194.25643+26.85831         12.9504 26.8583
[HHM2010] 194.02374+26.99958         12.9349 26.9996
[HHM2010] 194.54686+26.75094         12.9698 26.7509
GMP 94                               13.0885 27.5756
[HHM2010] 193.91500+27.08882         12.9277 27.0888
[HHM2010] 194.02791+26.99591         12.9352 26.9959
[HHM2010] 193.83057+27.17219         12.922 27.1722
[HHM2010] 193.97122+27.03952         12.9314 27.0395
2MASX J12544772+2720245              12.9133 27.3402
[HHM2010] 194.37095+26.80715         12.9581 26.8071
[HHM2010] 194.55414+26.74824         12.9703 26.7482
[HHM2010] 194.36774+26.80833         12.9578 26.8083
[HHM2010] 194.49882+26.76336         12.9666 26.7634
[HHM2010] 194.31990+26.82798         12.9547 26.828
[HHM2010] 194.30913+26.83254         12.9539 26.8325
GMP 3671                             12.9869 26.705
[HHM2010] 194.18900+26.89182         12.9459 26.8918
GMP 828                              13.0606 27.0178
[HHM2010] 194.13700+26.92183         12.9425 26.9218
[HHM2010] 194.32219+26.82635         12.9548 26.8264
[HHM2010] 194.44269+26.78023         12.9628 26.7802
[HHM2010] 194.30206+26.83503         12.9535 26.835
GMP 157                              13.0863 27.4939
[HHM2010] 193.96736+27.04136         12.9312 27.0414
GMP 815                              13.0624 28.9294
[HHM2010] 194.57875+26.74119         12.9719 26.7412
[HHM2010] 194.47632+26.76918         12.9651 26.7692
[HHM2010] 193.96010+27.04695         12.9307 27.0469
GMP 146                              13.0873 28.4464
[HHM2010] 194.36397+26.80848         12.9576 26.8085
[HHM2010] 194.48227+26.76688         12.9655 26.7669
[HHM2010] 194.02609+26.99477         12.9351 26.9948
GMP 3868                             12.9826 29.2506
[HHM2010] 193.83148+27.16818         12.9221 27.1682
GMP 5934                             12.9252 28.8494
GMP 214                              13.0845 27.4375
[HHM2010] 194.08559+26.95264         12.939 26.9526
[HHM2010] 194.04889+26.97763         12.9366 26.9776
[HHM2010] 194.44662+26.77763         12.9631 26.7776
[HHM2010] 194.37415+26.80363         12.9583 26.8036
[HHM2010] 193.86933+27.12813         12.9246 27.1281
[HHM2010] 194.15843+26.90694         12.9439 26.9069
[HHM2010] 194.59765+26.73543         12.9732 26.7354
[HHM2010] 194.41818+26.78701         12.9612 26.787
GMP 785                              13.0632 28.9208
[HHM2010] 194.31516+26.82749         12.9543 26.8275
[HHM2010] 194.01604+27.00092         12.9344 27.0009
[HHM2010] 194.31159+26.82892         12.9541 26.8289
GMP 299                              13.081 27.3478
GMP 3771                             12.9846 29.2553
[HHM2010] 194.05773+26.97041         12.9372 26.9704
[HHM2010] 193.81000+27.18993         12.9207 27.1899
[HHM2010] 194.36917+26.80471         12.9579 26.8047
[HHM2010] 194.00889+27.00587         12.9339 27.0059
[HHM2010] 194.58391+26.73779         12.9723 26.7378
[HHM2010] 194.59963+26.73394         12.9733 26.7339
2MASX J13040483+2706372              13.068 27.1103
[HHM2010] 193.85301+27.14271         12.9235 27.1427
GMP 6597                             12.9014 28.2192
[HHM2010] 194.02517+26.99284         12.935 26.9928
GMP 2560                             13.0104 29.2539
GMP 6592                             12.9016 28.2322
[HHM2010] 193.99141+27.01781         12.9328 27.0181
[HHM2010] 193.99045+27.01872         12.9327 27.0187
[HHM2010] 194.02998+26.98882         12.9353 26.9888
[HHM2010] 194.23508+26.86339         12.949 26.8634
[HHM2010] 194.31845+26.82438         12.9546 26.8244
[HHM2010] 193.90523+27.09117         12.927 27.0912
[HHM2010] 194.58350+26.73702         12.9722 26.737
[HHM2010] 194.02895+26.98944         12.9353 26.9894
GMP 844                              13.06 27.0068
[HHM2010] 193.85733+27.13735         12.9238 27.1374
GMP 3316                             12.9936 26.695
[HHM2010] 194.42603+26.78236         12.9617 26.7823
GMP 3078                             12.9988 29.2667
[HHM2010] 194.31292+26.82645         12.9542 26.8264
SDSSCGB 23468.3                      12.9047 27.5837
[HHM2010] 194.40761+26.78877         12.9605 26.7888
[HHM2010] 194.37088+26.80250         12.9581 26.8025
[HHM2010] 194.47892+26.76457         12.9653 26.7646
[HHM2010] 194.34199+26.81351         12.9561 26.8135
[HHM2010] 194.15649+26.90488         12.9438 26.9049
[HHM2010] 194.17439+26.89460         12.945 26.8946
[HHM2010] 194.18495+26.88861         12.9457 26.8886
[HHM2010] 194.07797+26.95365         12.9385 26.9536
GMP 777                              13.0624 27.0333
GMP 1022                             13.0546 26.9472
[HHM2010] 194.40304+26.78933         12.9602 26.7893
GMP 2069                             13.0238 29.2181
[HHM2010] 193.78662+27.21160         12.9192 27.2121
[HHM2010] 193.94059+27.05757         12.9294 27.0576
[HHM2010] 194.39557+26.79186         12.9597 26.7918
[HHM2010] 194.39190+26.79318         12.9595 26.7932
[HHM2010] 194.50078+26.75711         12.9667 26.7571
GMP 6488                             12.9062 27.5228
GMP 3995                             12.9805 26.7114
[HHM2010] 194.35051+26.80906         12.9567 26.809
[HHM2010] 194.22714+26.86535         12.9485 26.8653
GMP 5640                             12.9342 28.9689
[HHM2010] 193.78731+27.21205         12.9191 27.2116
[HHM2010] 194.33811+26.81363         12.9559 26.8136
GMP 6494                             12.9061 27.5247
GMP 6049                             12.9213 28.7964
[HHM2010] 194.04860+26.97217         12.9366 26.9722
[HHM2010] 194.42968+26.77858         12.962 26.7786
GMP 5854                             12.928 28.8944
[HHM2010] 194.42486+26.77994         12.9617 26.7799
SDSSCGB 23468.4                      12.9045 27.5819
[HHM2010] 194.56356+26.73869         12.9709 26.7387
[HHM2010] 194.51451+26.75147         12.9676 26.7515
[HHM2010] 194.42207+26.78049         12.9615 26.7805
[HHM2010] 193.88066+27.10932         12.9254 27.1093
[HHM2010] 194.02200+26.99016         12.9348 26.9901
[HHM2010] 194.05261+26.96818         12.9368 26.9682
[HHM2010] 194.28702+26.83428         12.9525 26.8342
[HHM2010] 193.81330+27.17807         12.9209 27.1781
[HHM2010] 194.07561+26.95165         12.9384 26.9516
[HHM2010] 194.44119+26.77302         12.9627 26.773
2MASX J12535831+2802271              12.8995 28.0409
[HHM2010] 194.25397+26.84910         12.9503 26.8491
[HHM2010] 194.18737+26.88346         12.9458 26.8834
[HHM2010] 194.08751+26.94339         12.9392 26.9434
SDSSCGB 50970.2                      12.8997 27.8909
GMP 1540                             13.0377 26.81
GMP 5931                             12.9253 28.8608
[HHM2010] 193.81297+27.17727         12.9209 27.1773
[HHM2010] 193.78845+27.20513         12.9192 27.2051
[HHM2010] 193.94132+27.05235         12.9294 27.0523
2XMMi J125809.9+264433               12.9694 26.7424
SDSSCGB 23468.2                      12.9044 27.5797
[HHM2010] 194.52908+26.74545         12.9686 26.7455
[HHM2010] 193.87266+27.11462         12.9248 27.1146
SDSSCGB 50970.1                      12.8997 27.8909
[HHM2010] 194.46463+26.76416         12.9643 26.7642
[HHM2010] 194.36678+26.79870         12.9578 26.7987
[HHM2010] 194.30760+26.82306         12.9538 26.823
[HHM2010] 194.18979+26.88077         12.946 26.8808
[HHM2010] 193.88922+27.09796         12.9259 27.098
[HHM2010] 194.15360+26.90104         12.9436 26.901
GMP 6538                             12.9044 27.5776
SDSSCGB 50970.5                      12.8996 27.8956
[HHM2010] 194.51764+26.74789         12.9678 26.7479
[HHM2010] 193.94473+27.04800         12.9296 27.048
GMP 648                              13.0679 28.8706
SDSSCGB 33590.4                      12.9645 29.2001
[HHM2010] 193.79180+27.19923         12.9195 27.1992
[HHM2010] 194.37946+26.79302         12.9586 26.793
LEDA 1799209                         12.9224 27.1497
[HHM2010] 194.02780+26.98253         12.9352 26.9825
2MASX J13050928+2727343              13.0859 27.4595
2MASX J12551319+2847119              12.9203 28.7867
[HHM2010] 193.84576+27.14010         12.9231 27.1401
[HHM2010] 194.24871+26.84964         12.9499 26.8496
[HHM2010] 193.97956+27.01906         12.932 27.0191
[HHM2010] 193.82324+27.16371         12.9215 27.1637
[HHM2010] 194.46118+26.76420         12.9641 26.7642
GMP 4590                             12.9646 29.2012
[HHM2010] 194.52710+26.74472         12.9685 26.7447
GMP 388                              13.0769 27.2467
GMP 6393                             12.9095 28.5619
[HHM2010] 194.41593+26.77912         12.9611 26.7791
SDSSCGB 50970.3                      12.8996 27.8878
[HHM2010] 194.05307+26.96372         12.9369 26.9637
[HHM2010] 194.01349+26.99205         12.9342 26.992
GMP 1463                             13.0403 26.8244
GMP 6612                             12.901 27.7427
[HHM2010] 194.49809+26.75223         12.9665 26.7522
GMP 3861                             12.9828 29.2606
[HHM2010] 194.10620+26.92778         12.9404 26.9278
[HHM2010] 194.31069+26.81962         12.954 26.8196
[HHM2010] 194.00983+26.99402         12.934 26.994
GMP 5686                             12.9341 26.9922
[HHM2010] 194.05053+26.96445         12.9367 26.9644
GMP 1309                             13.0464 29.0975
[HHM2010] 193.97334+27.02191         12.9316 27.0219
[HHM2010] 194.50645+26.74890         12.9671 26.7489
GMP 1033                             13.0542 26.9361
GMP 129                              13.088 28.4542
GMP 6181                             12.9183 27.2172
[HHM2010] 193.79352+27.19364         12.9196 27.1936
GMP 1029                             13.0543 26.9361
GMP 6457                             12.9066 28.4836
SDSSCGB 50970.4                      12.8994 27.8917
[HHM2010] 194.09655+26.93245         12.9398 26.9324
[HHM2010] 193.89932+27.08434         12.9266 27.0843
[HHM2010] 194.53675+26.73978         12.9691 26.7398
[HHM2010] 194.12852+26.91239         12.9419 26.9124
2MASX J13052213+2734253              13.0895 27.5737
GMP 2472                             13.0126 26.7028
SDSSCGB 33590.1                      12.9641 29.2016
[HHM2010] 194.47951+26.75555         12.9653 26.7555
GMP 665                              13.0662 27.0719
[HHM2010] 193.83526+27.14635         12.9224 27.1463
GMP 6331                             12.912 28.63
GMP 625                              13.0688 28.8617
[HHM2010] 194.26809+26.83676         12.9512 26.8367
[HHM2010] 194.22034+26.86018         12.948 26.8602
GMP 6084                             12.9204 28.7933
LEDA 1842260                         13.0804 28.6612
[HHM2010] 194.05985+26.95543         12.9373 26.9554
GMP 4601                             12.9641 29.2024
[HHM2010] 194.02037+26.98329         12.9347 26.9833
[HHM2010] 194.32175+26.81223         12.9548 26.8122
